GameId,Name,Platform,Year,Genre,Price,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
289,World of Warcraft: The Burning Crusade,PC,2007,Role-Playing,13.14,Activision,2.57,1.52,0,0,4.09
290,Fallout: New Vegas,X360,2010,Role-Playing,16.42,Bethesda Softworks,2.65,1.06,0.04,0.33,4.08
291,God of War II,PS2,2007,Action,14.5,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07
292,Forza Motorsport 2,X360,2007,Racing,16.66,Microsoft Game Studios,2.35,1.28,0.03,0.41,4.06
293,World Soccer Winning Eleven 9,PS2,2005,Sports,15.11,Konami Digital Entertainment,0.12,2.26,0.9,0.77,4.06
294,Namco Museum Vol.3,PS,1996,Misc,13.6,Sony Computer Entertainment,2.28,1.55,0.16,0.06,4.05
295,Tekken Tag Tournament,PS2,2000,Fighting,16.83,Namco Bandai Games,1.68,1.51,0.51,0.35,4.05
296,Far Cry 4,PS4,2014,Shooter,19.12,Ubisoft,1.12,2.12,0.1,0.69,4.03
297,Star Fox 64,N64,1997,Shooter,13.26,Nintendo,2.78,0.58,0.64,0.04,4.03
299,Golf,NES,1984,Sports,13.83,Nintendo,1.22,0.28,2.46,0.04,4.01
301,Professor Layton and the Diabolical Box,DS,2007,Puzzle,11.65,Nintendo,0.92,1.78,0.92,0.37,4
302,Left 4 Dead 2,X360,2009,Shooter,14.08,Electronic Arts,2.67,0.89,0.05,0.37,3.99
303,Namco Museum: 50th Anniversary,PS2,2005,Misc,18.61,Namco Bandai Games,2.08,1.35,0,0.54,3.98
304,EA Sports Active,Wii,2009,Sports,14.73,Electronic Arts,2.1,1.36,0.06,0.4,3.92
305,Assassin's Creed: Unity,PS4,2014,Action,10.57,Ubisoft,1.18,1.96,0.08,0.7,3.92
306,Donkey Kong Land,GB,1994,Platform,14.93,Nintendo,1.97,0.76,1.07,0.11,3.91
307,Tony Hawk's Underground,PS2,2003,Sports,15.96,Activision,2.29,1.17,0.01,0.42,3.9
308,Assassin's Creed IV: Black Flag,PS3,2013,Action,18.46,Ubisoft,1.33,1.71,0.13,0.73,3.89
309,Monster Hunter 4 Ultimate,3DS,2014,Role-Playing,15,Nintendo,0.67,0.49,2.62,0.11,3.89
310,MotorStorm,PS3,2006,Racing,18.69,Sony Computer Entertainment,1.53,1.61,0.06,0.67,3.88
312,Tekken 5,PS2,2005,Fighting,14.08,Namco Bandai Games,0.93,1.94,0.31,0.7,3.87
313,Dragon Warrior III,NES,1988,Role-Playing,13.63,Enix Corporation,0.1,0,3.77,0,3.87
314,Sports Champions,PS3,2010,Sports,18.93,Sony Computer Entertainment,2.12,1.14,0.1,0.51,3.87
315,NBA 2K16,PS4,2015,Sports,11.22,Take-Two Interactive,2.48,0.65,0.03,0.69,3.85
316,World Soccer Winning Eleven 8 International,PS2,2004,Sports,18.57,Konami Digital Entertainment,0.16,1.89,1.12,0.68,3.85
317,Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,17.67,Nintendo,0.87,1.57,1.05,0.35,3.84
318,Namco Museum Vol.1,PS,1995,Misc,19.05,Sony Computer Entertainment,2.12,1.44,0.22,0.06,3.84
319,The Legend of Zelda: Link's Awakening,GB,1992,Action,13.92,Nintendo,2.21,0.96,0.54,0.13,3.83
320,Mario & Luigi: Bowser's Inside Story,DS,2009,Role-Playing,17.2,Nintendo,2.26,0.48,0.81,0.27,3.83
321,Big Brain Academy: Wii Degree,Wii,2007,Misc,19.75,Nintendo,1.06,1.93,0.41,0.43,3.82
322,Nintendogs + cats,3DS,2011,Simulation,14.52,Nintendo,1.44,1.37,0.73,0.27,3.81
323,Batman: Arkham Knight,PS4,2015,Action,10.9,Warner Bros. Interactive Entertainment,1.49,1.58,0.1,0.61,3.79
324,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,17.89,Sega,1.14,1.91,0.27,0.46,3.78
325,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,16.11,Activision,2.4,1.03,0,0.36,3.78
326,Resident Evil Director's Cut,PS,1996,Action,10.41,Virgin Interactive,1.82,1.24,0.47,0.25,3.77
327,Ratchet & Clank: Size Matters,PSP,2007,Platform,18.92,Sony Computer Entertainment,1.4,1.4,0.1,0.87,3.77
328,Just Dance 2014,Wii,2013,Misc,19.52,Ubisoft,1.98,1.47,0,0.32,3.76
329,The Sims: Unleashed,PC,2002,Simulation,16.94,Electronic Arts,2.03,1.56,0,0.17,3.76
330,Super Paper Mario,Wii,2007,Platform,17.9,Nintendo,1.98,0.88,0.59,0.32,3.76
331,Harry Potter and the Sorcerer's Stone,PS,2001,Action,13.14,Electronic Arts,1.37,2,0.14,0.22,3.73
332,The Witcher 3: Wild Hunt,PS4,2015,Role-Playing,16.68,Namco Bandai Games,0.96,2,0.21,0.56,3.73
333,Resident Evil 3: Nemesis,PS,1999,Action,19.29,Eidos Interactive,1.3,0.77,1.54,0.11,3.72
334,Spyro: Year of the Dragon,PS,2000,Platform,16.45,Sony Computer Entertainment,1.93,1.58,0,0.19,3.71
335,FIFA Soccer 2005,PS2,2004,Sports,11.31,Electronic Arts,0.58,2.48,0.04,0.59,3.7
336,Pokémon Trading Card Game,GB,1998,Strategy,18.74,Nintendo,1.49,0.73,1.38,0.1,3.7
337,Battlefield 4,PS3,2013,Shooter,17.26,Electronic Arts,1.3,1.51,0.27,0.61,3.69
338,MySims,DS,2007,Simulation,13.32,Electronic Arts,1.59,1.61,0.08,0.41,3.69
339,Friend Collection,DS,2009,Misc,17.49,Nintendo,0,0,3.67,0,3.67
340,Tony Hawk's Pro Skater 4,PS2,2002,Sports,13.63,Activision,2.13,1.18,0.01,0.35,3.67
341,Midnight Club 3: DUB Edition,PSP,2005,Racing,14.61,Take-Two Interactive,1.65,1.22,0,0.79,3.66
342,Banjo-Kazooie,N64,1998,Platform,15.74,Nintendo,1.87,1.13,0.55,0.1,3.65
343,SOCOM: U.S. Navy SEALs,PS2,2002,Shooter,18.22,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65
344,Guitar Hero: World Tour,Wii,2008,Misc,17.24,Activision,2.33,0.97,0,0.35,3.65
345,Gran Turismo 6,PS3,2013,Racing,19.25,Sony Computer Entertainment,0.71,1.8,0.4,0.74,3.64
346,Jak and Daxter: The Precursor Legacy,PS2,2001,Platform,16.81,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64
347,Pokemon Snap,N64,1999,Simulation,10.84,Nintendo,2.23,0.68,0.66,0.06,3.63
348,FIFA Soccer 10,PS3,2009,Sports,13.43,Electronic Arts,0.6,2.46,0.05,0.52,3.63
349,Pro Evolution Soccer 2008,PS2,2007,Sports,10.67,Konami Digital Entertainment,0.05,0,0.64,2.93,3.63
351,Resident Evil 4,PS2,2005,Action,16.44,Capcom,2.08,0.83,0.46,0.25,3.62
352,Tom Clancy's The Division,PS4,2016,Shooter,11.64,Ubisoft,1.28,1.61,0.15,0.57,3.61
353,Star Wars: Battlefront,PS2,2004,Shooter,10.39,LucasArts,1.93,1.22,0.03,0.44,3.61
354,Doom II: Hell on Earth,PC,1994,Shooter,13.57,Virgin Interactive,2.05,1.4,0,0.16,3.61
355,The Simpsons: Road Rage,PS2,2001,Racing,14.45,Electronic Arts,2.02,1.17,0,0.42,3.61
356,Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,16.67,505 Games,1.61,1.5,0.1,0.39,3.61
357,Luigi's Mansion,GC,2001,Action,12.14,Nintendo,2.38,0.67,0.46,0.1,3.6
358,Star Wars: Battlefront II,PS2,2005,Shooter,13.73,LucasArts,2.18,1.02,0.03,0.37,3.59
359,WWF SmackDown!,PS,2000,Fighting,18.26,THQ,2.01,1.35,0.06,0.16,3.58
360,Croc: Legend of the Gobbos,PS,1997,Platform,13.03,Fox Interactive,1.57,1.79,0,0.2,3.56
362,The Getaway,PS2,2002,Action,10.35,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54
363,Tomb Raider III: Adventures of Lara Croft,PS,1997,Action,15.65,Eidos Interactive,1.66,1.58,0.12,0.18,3.54
364,James Bond 007: Agent Under Fire,PS2,2001,Shooter,17.64,Electronic Arts,1.9,1.13,0.1,0.41,3.53
365,LEGO Star Wars: The Video Game,PS2,2005,Action,11.71,Eidos Interactive,1.98,1.14,0.01,0.41,3.53
368,Rugrats in Paris: The Movie,PS,2000,Action,12.62,THQ,1.96,1.33,0,0.23,3.52
369,Spyro 2: Ripto's Rage!,PS,1999,Platform,10.6,Sony Computer Entertainment,2.14,1.21,0.01,0.17,3.52
370,Left 4 Dead,X360,2008,Shooter,12.89,Electronic Arts,2.66,0.5,0.05,0.3,3.52
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996,Platform,12.51,Nintendo,1.17,0.5,1.75,0.08,3.51
374,Assassin's Creed: Brotherhood,X360,2010,Action,12.95,Ubisoft,2.84,0.39,0.03,0.24,3.5
375,Kung Fu,NES,1985,Action,13.13,Nintendo,1.64,0.38,1.42,0.06,3.5
377,Clubhouse Games,DS,2006,Misc,11.42,Nintendo,0.59,1.83,0.73,0.35,3.5
378,FIFA Soccer 2004,PS2,N/A,Sports,12.97,Electronic Arts,0.59,2.36,0.04,0.51,3.49
380,Battlefield: Bad Company 2,X360,2010,Shooter,10.21,Electronic Arts,2.09,1.02,0.04,0.32,3.48
381,Guitar Hero: On Tour,DS,2008,Misc,16.85,Activision,2.11,1.01,0.01,0.35,3.48
383,Far Cry 3,PS3,2012,Shooter,16.48,Ubisoft,0.88,1.75,0.1,0.72,3.45
384,Monster Hunter 4,3DS,2013,Role-Playing,19.97,Capcom,0,0,3.44,0,3.44
385,Borderlands,X360,2009,Shooter,17.91,Take-Two Interactive,2.39,0.73,0.03,0.29,3.44
386,Tekken 4,PS2,2002,Fighting,16.22,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44
388,LittleBigPlanet 2,PS3,2011,Platform,12.44,Sony Computer Entertainment,1.82,1.07,0.06,0.47,3.42
389,Grand Theft Auto 2,PS,1998,Action,16.73,Take-Two Interactive,1.13,2.07,0,0.22,3.42
390,Final Fantasy III,SNES,1994,Role-Playing,13.76,SquareSoft,0.86,0,2.55,0.02,3.42
391,Spider-Man 2,PS2,2004,Action,14.04,Activision,1.75,1.2,0.02,0.43,3.41
392,F-1 Race,GB,1990,Racing,14.03,Nintendo,1.73,0.69,0.59,0.4,3.41
393,FIFA Soccer 2003,PS2,2002,Sports,14.38,Electronic Arts,0.46,2.28,0.05,0.61,3.4
394,Crash Bash,PS,2000,Misc,18.38,Sony Computer Entertainment,1.56,1.47,0.19,0.17,3.39
395,LEGO Batman: The Videogame,X360,2008,Action,17.02,Warner Bros. Interactive Entertainment,2.03,1.03,0,0.32,3.38
396,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,13.01,Konami Digital Entertainment,1.08,1.35,0.48,0.47,3.38
397,The Legend of Zelda: Spirit Tracks,DS,2009,Action,10.28,Nintendo,1.43,0.94,0.74,0.27,3.38
398,WWF War Zone,PS,1998,Fighting,12.7,Acclaim Entertainment,2.47,0.76,0,0.13,3.36
399,The Legend of Zelda: Majora's Mask,N64,2000,Action,14.74,Nintendo,1.9,0.67,0.73,0.06,3.36
400,Professor Layton and the Unwound Future,DS,2008,Puzzle,10.32,Nintendo,0.65,1.61,0.82,0.28,3.36
401,Rugrats: Search For Reptar,PS,1998,Adventure,19.96,THQ,1.63,1.53,0,0.18,3.34
403,English Training: Have Fun Improving Your Skills!,DS,2006,Misc,13.71,Nintendo,0,0.99,2.32,0.02,3.33
404,James Bond 007: Nightfire,PS2,2002,Shooter,18.72,Electronic Arts,1.45,1.29,0.12,0.46,3.33
405,Ratchet & Clank,PS2,2002,Platform,14.62,Sony Computer Entertainment,1.44,1.01,0.57,0.3,3.33
406,Mario Party 9,Wii,2012,Misc,19.45,Nintendo,1.15,1.17,0.76,0.24,3.32
407,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,19.83,LucasArts,1.47,1.39,0.03,0.43,3.32
408,Max Payne,PS2,2001,Shooter,15.45,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31
409,The Lord of the Rings: The Return of the King,PS2,2003,Action,11.21,Electronic Arts,1.5,1.28,0.05,0.46,3.28
410,Assassin's Creed Syndicate,PS4,2015,Action,19.89,Ubisoft,0.8,1.92,0.06,0.5,3.28
412,True Crime: Streets of LA,PS2,2003,Action,12.32,Activision,1.89,1.05,0.02,0.31,3.27
413,Wii Music,Wii,2008,Misc,18.97,Nintendo,1.36,1.13,0.46,0.32,3.27
414,Gran Turismo (PSP),PSP,2009,Racing,16.1,Sony Computer Entertainment,0.5,1.59,0.31,0.87,3.27
415,Monster Hunter X,3DS,2015,Action,10.15,Capcom,0.25,0.19,2.78,0.04,3.26
416,Tekken,PS,1995,Fighting,13.71,Sony Computer Entertainment,0.95,1.3,0.77,0.22,3.24
418,L.A. Noire,PS3,2011,Adventure,14.21,Take-Two Interactive,1.27,1.33,0.12,0.51,3.23
419,Madden NFL 16,PS4,2015,Sports,13.71,Electronic Arts,2.33,0.3,0,0.59,3.22
420,Yokai Watch 2 Ganso/Honke,3DS,2014,Role-Playing,10.33,Nintendo,0.03,0,3.18,0,3.22
421,007: Tomorrow Never Dies,PS,1999,Shooter,16.02,Electronic Arts,1.72,1.33,0,0.16,3.21
422,Baseball,NES,1983,Sports,18.79,Nintendo,0.73,0.1,2.35,0.02,3.2
423,Killer Instinct,SNES,1995,Fighting,12.28,Nintendo,2.26,0.72,0.12,0.1,3.2
424,WWF SmackDown! 2: Know Your Role,PS,2000,Fighting,18.01,THQ,1.76,1.21,0.07,0.16,3.2
425,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,14.45,Square Enix,1.35,0.6,0.8,0.44,3.19
426,God of War: Chains of Olympus,PSP,2008,Action,19.26,Sony Computer Entertainment,1.48,1.01,0.04,0.66,3.19
427,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,16.48,Enix Corporation,0,0,3.19,0,3.19
428,Dance Central,X360,2010,Misc,12.65,MTV Games,2.15,0.77,0.01,0.26,3.19
429,Enter the Matrix,PS2,2003,Action,12.99,Atari,1.78,1.12,0.09,0.19,3.18
430,Super Mario Maker,WiiU,2015,Platform,10.06,Nintendo,1.18,0.87,0.93,0.2,3.18
433,Rhythm Heaven,DS,2008,Misc,16.21,Nintendo,0.58,0.51,1.93,0.14,3.17
434,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,10.98,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,3.17
435,Club Penguin: Elite Penguin Force,DS,2008,Adventure,13.56,Disney Interactive Studios,1.88,0.98,0,0.3,3.16
436,Animal Crossing,GC,2001,Simulation,18.74,Nintendo,1.92,0.16,0.99,0.09,3.15
438,Sonic Rush,DS,2005,Platform,13.25,Sega,1.22,1.57,0.06,0.29,3.15
439,Resident Evil 6,PS3,2012,Shooter,15.65,Capcom,0.88,0.97,0.88,0.42,3.15
440,Halo: The Master Chief Collection,XOne,2014,Shooter,17.34,Microsoft Game Studios,1.89,0.99,0.03,0.24,3.15
441,FIFA Soccer 08,PS2,2007,Sports,13.9,Electronic Arts,0.68,0,0,2.46,3.14
442,Spider-Man,PS,2000,Action,18.18,Activision,1.7,1.25,0.02,0.16,3.13
443,Need for Speed III: Hot Pursuit,PS,1998,Racing,16.27,Electronic Arts,2.14,0.86,0,0.13,3.12
444,Star Wars Episode I Racer,N64,1999,Racing,13.45,Nintendo,2.31,0.62,0.14,0.04,3.12
445,Personal Trainer: Cooking,DS,2006,Misc,19.78,Nintendo,0.91,1,1.03,0.17,3.12
447,Dragon Warrior IV,NES,1990,Role-Playing,12.76,Enix Corporation,0.08,0,3.03,0.01,3.12
448,Heavy Rain,PS3,2010,Adventure,13.64,Sony Computer Entertainment,1.29,1.27,0.06,0.5,3.12
449,Mass Effect 2,X360,2010,Role-Playing,14.27,Electronic Arts,1.99,0.82,0.03,0.27,3.11
451,Dragon Ball Z: Budokai,PS2,2002,Fighting,14.79,Atari,2.17,0.28,0.55,0.08,3.09
452,Madden NFL 2002,PS2,2001,Sports,18.88,Electronic Arts,2.5,0.16,0.01,0.42,3.08
453,World Class Track Meet,NES,1986,Sports,14.9,Namco Bandai Games,1.92,0.45,0.64,0.07,3.08
454,Borderlands 2,X360,2012,Shooter,14.79,Take-Two Interactive,1.89,0.91,0.04,0.24,3.07
455,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,13.44,Nintendo,1.4,0.99,0.46,0.22,3.07
456,Donkey Kong,GB,1994,Platform,12.56,Nintendo,1.57,0.62,0.55,0.34,3.07
457,The Sims: Vacation,PC,2002,Simulation,16.37,Electronic Arts,1.72,1.21,0,0.14,3.07
458,Mass Effect 3,X360,2012,Role-Playing,13.87,Electronic Arts,1.94,0.86,0.03,0.24,3.07
459,Kung Fu Panda,X360,2008,Action,16.48,Activision,1.91,0.84,0,0.29,3.05
461,Epic Mickey,Wii,2010,Platform,12.28,Disney Interactive Studios,2.06,0.64,0.12,0.22,3.04
462,Saints Row 2,X360,2008,Action,12.52,THQ,1.94,0.8,0.02,0.27,3.03
463,Rayman,PS,1995,Platform,17.69,Ubisoft,1.54,1.33,0,0.16,3.03
464,Killzone 2,PS3,2009,Shooter,16.28,Sony Computer Entertainment,1.4,1.07,0.08,0.47,3.02
465,Tom Clancy's Splinter Cell,XB,2002,Action,14.4,Ubisoft,1.85,1.04,0,0.13,3.02
466,Mike Tyson's Punch-Out!!,NES,1987,Fighting,10.1,Nintendo,2.03,0.47,0.45,0.07,3.02
467,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,13.99,THQ,1.45,1.13,0.07,0.38,3.02
468,Gears of War: Ultimate Edition,XOne,2015,Shooter,16.74,Microsoft Game Studios,2.38,0.32,0,0.31,3
469,NBA 2K13,X360,2012,Sports,17.57,Take-Two Interactive,2.6,0.21,0.01,0.19,3
470,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,15.35,Atari,1.15,0,0.76,1.09,3
471,wwe Smackdown vs. Raw 2006,PS2,N/A,Fighting,19.27,N/A,1.57,1.02,0,0.41,3
472,Middle-Earth: Shadow of Mordor,PS4,2014,Action,14.59,Warner Bros. Interactive Entertainment,1.01,1.41,0.05,0.53,2.99
473,Star Fox,SNES,1993,Shooter,12.14,Nintendo,1.61,0.51,0.8,0.07,2.99
474,The Sims: Livin Large,PC,2000,Misc,11.09,Electronic Arts,1.67,1.18,0,0.13,2.99
475,World Soccer Winning Eleven 6 International,PS2,2002,Sports,16.29,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99
476,Devil May Cry,PS2,2001,Action,15.79,Capcom,1.36,0.86,0.64,0.13,2.99
477,Animal Crossing: Happy Home Designer,3DS,2015,Simulation,11,Nintendo,0.47,1,1.39,0.12,2.98
479,The Sims 4,PC,2014,Simulation,14.96,Electronic Arts,0.96,1.72,0,0.29,2.97
480,Star Wars: The Old Republic,PC,2011,Role-Playing,12.91,Electronic Arts,1.58,1.01,0,0.38,2.97
481,Sonic Heroes,PS2,2003,Platform,15.1,Sega,1.04,1.37,0.06,0.49,2.96
482,Kirby Super Star Ultra,DS,2008,Platform,12.92,Nintendo,1.57,0.04,1.19,0.15,2.96
483,Hitman 2: Silent Assassin,PS2,2002,Action,16.12,Eidos Interactive,1.36,1.15,0.04,0.41,2.96
485,Wave Race 64,N64,1996,Racing,19.01,Nintendo,1.98,0.58,0.34,0.04,2.94
486,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,12.92,Sony Computer Entertainment,2.22,0.51,0.06,0.15,2.94
487,WWE SmackDown! vs. RAW 2006,PS2,2005,Fighting,15.49,THQ,1.45,1.11,0.04,0.33,2.94
488,inFAMOUS,PS3,2009,Action,17.61,Sony Computer Entertainment,1.76,0.69,0.12,0.37,2.94
489,Pac-Man Collection,GBA,2001,Puzzle,19.19,Atari,2.07,0.77,0.05,0.05,2.94
490,Mass Effect,X360,2007,Role-Playing,18.67,Microsoft Game Studios,1.83,0.8,0.03,0.27,2.93
491,WarioWare: Smooth Moves,Wii,2006,Puzzle,10.08,Nintendo,0.87,1.06,0.73,0.26,2.92
492,Cooking Mama: Cook Off,Wii,2007,Simulation,19.73,505 Games,1.43,1.13,0.05,0.3,2.91
495,Titanfall,XOne,2014,Shooter,17.64,Electronic Arts,1.84,0.8,0.04,0.22,2.9
496,Sonic Mega Collection Plus,PS2,2004,Misc,14.67,Sega,1.54,1.14,0,0.22,2.9
497,Sega Superstars Tennis,X360,2008,Sports,18.24,Sega,1.75,0.86,0,0.28,2.9
498,World Soccer Winning Eleven 7 International,PS2,2003,Sports,19.1,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9
500,Hot Shots Golf 3,PS2,2001,Sports,12.29,Sony Computer Entertainment,0.99,0.32,1.38,0.2,2.89
501,Call of Duty: Finest Hour,PS2,2004,Shooter,17.83,Activision,1.51,1.12,0.01,0.24,2.89
502,Zumba Fitness 2,Wii,2011,Sports,19.15,Majesco Entertainment,1.54,1.07,0,0.28,2.88
503,Syphon Filter,PS,1999,Shooter,17.54,Sony Computer Entertainment,2.03,0.72,0.02,0.11,2.88
504,Imagine: Babyz,DS,2007,Simulation,11.12,Ubisoft,1.3,1.27,0,0.31,2.88
505,Colin McRae Rally,PS,1998,Racing,15.31,Codemasters,0.09,2.43,0.12,0.22,2.87
507,Madden NFL 13,X360,2012,Sports,14.16,Electronic Arts,2.53,0.16,0,0.17,2.86
508,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,14.23,Ubisoft,2.09,0.63,0.03,0.11,2.86
509,Mortal Kombat,PS3,2011,Fighting,18.63,Warner Bros. Interactive Entertainment,1.98,0.55,0,0.32,2.85
510,F-Zero,SNES,1990,Racing,11.94,Nintendo,1.37,0.51,0.89,0.07,2.85
511,Yoshi's Story,N64,1997,Platform,14.99,Nintendo,1.29,0.53,0.98,0.05,2.85
512,Command & Conquer: Red Alert,PC,1996,Strategy,12.9,Virgin Interactive,1.37,1.34,0,0.14,2.85
513,Skylanders: Spyro's Adventure,Wii,2011,Action,10.69,Activision,1.4,1.14,0,0.31,2.85
516,BioShock,X360,2007,Shooter,12.4,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83
517,Madden NFL 10,X360,2009,Sports,13.93,Electronic Arts,2.52,0.09,0,0.22,2.83
518,Medal of Honor,PS3,2010,Shooter,10.58,Electronic Arts,1.28,1.05,0.07,0.43,2.83
519,WWE SmackDown! vs. Raw,PS2,2002,Fighting,12.07,THQ,1.32,1.08,0.04,0.39,2.83
520,Metroid Prime,GC,2002,Shooter,13.14,Nintendo,1.96,0.67,0.1,0.09,2.82
521,Finding Nemo,GBA,2003,Action,18.52,THQ,1.59,1.05,0.04,0.14,2.82
522,Myst,PC,1994,Adventure,13.43,Red Orb,0.02,2.79,0,0,2.81
523,Need for Speed: Hot Pursuit,PS3,2010,Racing,19.2,Electronic Arts,1.05,1.25,0.03,0.48,2.81
524,Imagine: Fashion Designer,DS,2007,Simulation,17.5,Ubisoft,1.32,1.19,0,0.3,2.81
525,WWE SmackDown! Here Comes the Pain,PS2,2003,Fighting,18.45,THQ,1.32,1.06,0.04,0.38,2.8
526,Star Wars: The Force Unleashed,X360,2008,Action,12.77,LucasArts,1.74,0.8,0,0.26,2.8
527,Yoshi's Island DS,DS,2006,Platform,19.93,Nintendo,1.47,0.07,1.1,0.15,2.8
528,Hot Shots Golf,PS,1997,Sports,19.72,Sony Computer Entertainment,0.29,0.2,2.13,0.18,2.79
529,Killzone 3,PS3,2011,Shooter,14.11,Sony Computer Entertainment,1.45,0.88,0.09,0.38,2.79
530,A Bug's Life,PS,1998,Platform,15.91,Sony Computer Entertainment,1.96,0.72,0,0.11,2.79
531,WWF SmackDown! Just Bring It,PS2,2001,Fighting,16.28,THQ,1.19,1.15,0.04,0.41,2.79
532,Dragon Quest V: Tenkuu no Hanayome,SNES,1992,Role-Playing,10.5,Enix Corporation,0,0,2.78,0.01,2.79
533,Mortal Kombat Trilogy,PS,1996,Fighting,12.81,GT Interactive,1.98,0.7,0,0.11,2.79
535,NBA Street,PS2,2001,Sports,13.89,Electronic Arts,2.19,0.22,0,0.38,2.79
536,Professor Layton and the Last Specter,DS,2009,Puzzle,18.06,Nintendo,0.3,1.47,0.68,0.34,2.79
537,Monster Hunter Tri,3DS,2011,Role-Playing,12.39,Nintendo,0.46,0.29,1.96,0.07,2.79
538,Jak II,PS2,2003,Platform,19.15,Sony Computer Entertainment,1.68,0.74,0,0.36,2.78
539,inFAMOUS: Second Son,PS4,2014,Action,16.12,Sony Computer Entertainment,1.27,0.97,0.07,0.47,2.78
540,Ratchet & Clank: Going Commando,PS2,2003,Platform,18.06,Sony Computer Entertainment,1.44,0.83,0.26,0.25,2.78
541,Tekken 6,PS3,2009,Fighting,17.61,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
542,The Sims,PS2,2003,Simulation,17.24,Electronic Arts,1.41,1.12,0,0.24,2.77
543,Sonic and the Secret Rings,Wii,2007,Platform,20,Sega,1.24,1.2,0.04,0.3,2.77
544,Saints Row: The Third,X360,2011,Action,17.82,THQ,1.25,1.15,0.07,0.3,2.77
545,Missile Command,2600,1980,Shooter,15.67,Atari,2.56,0.17,0,0.03,2.76
546,Mario Paint,SNES,1992,Misc,14.28,Nintendo,1.43,0.54,0.71,0.07,2.75
548,Pokémon Stadium 2,N64,2000,Strategy,10.54,Nintendo,1.02,0.36,1.13,0.23,2.73
549,Metroid,NES,1986,Action,13.68,Nintendo,1.33,0.31,1.04,0.05,2.73
551,Call of Duty 3,X360,2006,Shooter,10.58,Activision,1.49,0.93,0.02,0.27,2.71
553,Onimusha: Warlords,PS2,2001,Action,10.8,Virgin Interactive,0.99,0.48,1.09,0.14,2.7
554,Mortal Kombat X,PS4,2015,Fighting,13.2,Warner Bros. Interactive Entertainment,1.47,0.76,0,0.47,2.7
555,Mario Party,N64,1998,Misc,16.11,Nintendo,1.25,0.53,0.87,0.05,2.7
556,Madden NFL 12,X360,2011,Sports,16.25,Electronic Arts,2.42,0.11,0,0.16,2.69
557,LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,14.02,LucasArts,1.85,0.64,0.01,0.19,2.69
558,Madden NFL 11,X360,2010,Sports,12.33,Electronic Arts,2.38,0.12,0,0.18,2.69
559,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Puzzle,18.88,Nintendo,1.63,0.52,0.35,0.18,2.69
560,Skate 3,X360,2010,Sports,19.9,Electronic Arts,1.46,0.98,0,0.24,2.68
561,Burnout 3: Takedown,PS2,2004,Racing,11.97,Electronic Arts,1.23,1.11,0,0.34,2.68
562,Yokai Watch 2 Shinuchi,3DS,2014,Role-Playing,16.39,Level 5,0,0,2.68,0,2.68
563,Need for Speed: Shift,PS3,2009,Racing,14.54,Electronic Arts,0.69,1.41,0.04,0.53,2.68
564,Final Fantasy XIII-2,PS3,2011,Role-Playing,13.9,Square Enix,0.78,0.75,0.89,0.26,2.68
566,Call Of Duty 2: Big Red One,PS2,2005,Shooter,12.07,Activision,1.48,0.92,0.01,0.26,2.67
569,Fable,XB,2004,Role-Playing,18.91,Microsoft Game Studios,1.99,0.58,0,0.09,2.66
570,Hannah Montana,DS,2006,Action,15.78,Disney Interactive Studios,1.59,0.8,0,0.26,2.65
572,Skylanders Giants,Wii,2012,Action,18.87,Activision,1.56,0.88,0,0.22,2.65
573,Medal of Honor Heroes,PSP,2006,Shooter,11.83,Electronic Arts,0.86,1.11,0.01,0.66,2.65
574,Super Mario Bros.: The Lost Levels,NES,1986,Platform,15.02,Nintendo,0,0,2.65,0,2.65
