SalesID,SalesDate,StaffID,CustomerID
TR00635,2020-05-16,ST00885,CU00232
TR00636,2021-10-26,ST00820,CU00448
TR00637,2020-09-23,ST00909,CU00795
TR00638,2021-08-16,ST00235,CU00786
TR00639,2020-03-10,ST00966,CU00232
TR00640,2019-12-07,ST00341,CU00502
TR00641,2021-07-04,ST00447,CU00014
TR00642,2021-06-17,ST00947,CU00894
TR00643,2021-06-12,ST00479,CU00897
TR00644,2020-12-11,ST00493,CU00807
TR00645,2021-07-08,ST00475,CU00993
TR00646,2020-01-19,ST00237,CU00985
TR00647,2019-02-18,ST00613,CU00372
TR00648,2020-07-13,ST00852,CU00784
TR00649,2019-08-14,ST00985,CU00831
TR00650,2021-07-01,ST00864,CU00465
TR00651,2021-10-10,ST00508,CU00853
TR00652,2020-10-08,ST00850,CU00504
TR00653,2021-09-16,ST00989,CU00211
TR00654,2019-11-02,ST00012,CU00142
TR00655,2020-07-18,ST00650,CU00368
TR00656,2020-10-09,ST00362,CU00326
TR00657,2019-06-28,ST00041,CU00991
TR00658,2021-06-09,ST00135,CU00109
TR00659,2019-08-07,ST00472,CU00311
TR00660,2020-01-08,ST00441,CU00997
TR00661,2020-06-11,ST00498,CU00559
TR00662,2019-04-19,ST00658,CU00165
TR00663,2019-12-17,ST00597,CU00828
TR00664,2019-06-21,ST00254,CU00228
TR00665,2021-02-24,ST00202,CU00685
TR00666,2019-08-09,ST00823,CU00760
TR00667,2021-12-17,ST00394,CU00784
TR00668,2020-05-28,ST00669,CU00672
TR00669,2019-01-23,ST00100,CU00078
TR00670,2021-09-01,ST00671,CU00056
TR00671,2020-06-09,ST00911,CU00417
TR00672,2019-11-21,ST00851,CU00296
TR00673,2021-09-19,ST00430,CU00429
TR00674,2021-02-06,ST00135,CU00854
TR00675,2019-08-25,ST00262,CU00342
TR00676,2020-10-16,ST00264,CU00806
TR00677,2019-08-01,ST00545,CU00957
TR00678,2021-08-12,ST00030,CU00941
TR00679,2019-10-08,ST00493,CU00860
TR00680,2019-11-20,ST00462,CU00644
TR00681,2021-10-14,ST00405,CU00495
TR00682,2021-07-05,ST00725,CU00148
TR00683,2021-02-02,ST00621,CU00913
TR00684,2020-04-11,ST00448,CU00110
TR00685,2019-04-08,ST00775,CU00908
TR00686,2020-08-12,ST00032,CU00782
TR00687,2020-03-09,ST00321,CU00191
TR00688,2019-04-16,ST00530,CU00829
TR00689,2021-01-07,ST00893,CU00694
TR00690,2020-05-26,ST00248,CU00578
TR00691,2019-05-26,ST00777,CU00054
TR00692,2021-11-01,ST00832,CU00224
TR00693,2020-07-02,ST00897,CU00135
TR00694,2019-11-17,ST00937,CU00147
TR00695,2019-03-02,ST00901,CU00756
TR00696,2021-06-28,ST00543,CU00435
TR00697,2021-09-12,ST00494,CU00514
TR00698,2020-10-07,ST00723,CU00316
TR00699,2021-03-09,ST00257,CU00135
TR00700,2020-06-05,ST00059,CU00180
TR00701,2020-01-10,ST00093,CU00494
TR00702,2019-02-27,ST00926,CU00348
TR00703,2020-09-28,ST00076,CU00747
TR00704,2021-12-15,ST00567,CU00240
TR00705,2019-04-23,ST00641,CU00462
TR00706,2020-05-04,ST00141,CU00989
TR00707,2021-11-17,ST00925,CU00174
TR00708,2021-06-04,ST00776,CU00499
TR00709,2019-06-13,ST00421,CU00461
TR00710,2019-07-26,ST00729,CU00841
TR00711,2021-11-26,ST00409,CU00529
TR00712,2021-09-13,ST00373,CU00741
TR00713,2021-06-12,ST00823,CU00112
TR00714,2020-01-19,ST00685,CU00028
TR00715,2019-11-21,ST00764,CU00814
TR00716,2020-09-01,ST00196,CU00679
TR00717,2019-12-18,ST00483,CU00827
TR00718,2020-10-16,ST00237,CU00386
TR00719,2020-12-15,ST00066,CU00818
TR00720,2019-03-15,ST00643,CU00709
TR00721,2020-10-23,ST00542,CU00822
TR00722,2019-07-08,ST00608,CU00870
TR00723,2020-05-16,ST00907,CU00660
TR00724,2021-03-01,ST00070,CU00012
TR00725,2021-11-10,ST00568,CU00330
TR00726,2020-09-26,ST00882,CU00267
TR00727,2019-10-18,ST00620,CU00838
TR00728,2021-01-20,ST00327,CU00976
TR00729,2021-05-13,ST00420,CU00513
TR00730,2020-03-18,ST00116,CU00486
TR00731,2020-12-04,ST00402,CU00660
TR00732,2021-12-07,ST00003,CU00711
TR00733,2021-11-07,ST00202,CU00882
TR00734,2019-03-06,ST00249,CU00790
TR00735,2019-12-25,ST00775,CU00829
TR00736,2021-11-23,ST00713,CU00617
TR00737,2020-06-23,ST00252,CU00292
TR00738,2021-06-08,ST00596,CU00566
TR00739,2020-12-26,ST00402,CU00694
TR00740,2021-11-25,ST00374,CU00160
TR00741,2021-02-06,ST00506,CU00455
TR00742,2019-02-02,ST00877,CU00865
TR00743,2020-10-11,ST00839,CU00632
TR00744,2021-11-01,ST00339,CU00590
TR00745,2021-05-18,ST00982,CU00647
TR00746,2020-05-19,ST01000,CU00276
TR00747,2020-09-23,ST00019,CU00105
TR00748,2020-04-23,ST00445,CU00709
TR00749,2019-01-15,ST00419,CU00003
TR00750,2020-05-23,ST00297,CU00271
TR00751,2020-05-11,ST00665,CU00856
TR00752,2021-02-19,ST00368,CU00259
TR00753,2021-03-21,ST00110,CU00510
TR00754,2019-09-23,ST00954,CU00772
TR00755,2020-03-09,ST00558,CU00755
TR00756,2019-10-09,ST00693,CU00425
TR00757,2020-04-26,ST00235,CU00480
TR00758,2019-07-01,ST00643,CU00551
TR00759,2020-03-09,ST00154,CU00192
TR00760,2021-11-07,ST00478,CU00599
TR00761,2019-04-27,ST00812,CU00123
TR00762,2020-06-02,ST00412,CU00262
TR00763,2019-10-03,ST00408,CU00977
TR00764,2019-11-28,ST00802,CU00937
TR00765,2019-12-13,ST00243,CU00461
TR00766,2021-04-07,ST00310,CU00693
TR00767,2020-01-19,ST00114,CU00044
TR00768,2020-10-07,ST00137,CU00697
TR00769,2019-06-02,ST00259,CU00214
TR00770,2019-05-17,ST00732,CU00476
TR00771,2021-02-10,ST00087,CU00614
TR00772,2019-07-08,ST00612,CU00124
TR00773,2021-12-14,ST00032,CU00810
TR00774,2021-09-14,ST00089,CU00140
TR00775,2019-09-02,ST00925,CU00392
TR00776,2021-07-05,ST00210,CU00771
TR00777,2021-11-27,ST00728,CU00060
TR00778,2019-11-09,ST00285,CU00418
TR00779,2020-11-04,ST00094,CU00412
TR00780,2020-10-23,ST00617,CU00323
TR00781,2020-11-10,ST00488,CU00439
TR00782,2019-04-27,ST00341,CU00926
TR00783,2021-05-12,ST00339,CU00577
TR00784,2019-06-20,ST00812,CU00799
TR00785,2021-06-14,ST00932,CU00747
TR00786,2019-05-21,ST00423,CU00707
TR00787,2021-10-17,ST00933,CU00373
TR00788,2020-06-03,ST00642,CU00412
TR00789,2021-12-08,ST00522,CU00191
TR00790,2019-03-21,ST00048,CU00520
TR00791,2019-08-22,ST00123,CU00500
TR00792,2020-04-17,ST00565,CU00289
TR00793,2021-11-25,ST00386,CU00682
TR00794,2019-10-10,ST00122,CU00728
TR00795,2021-03-26,ST00274,CU00799
TR00796,2020-02-16,ST00682,CU00771
TR00797,2020-07-09,ST00388,CU00230
TR00798,2020-08-27,ST00233,CU00295
TR00799,2021-01-13,ST00928,CU00597
TR00800,2020-08-28,ST00898,CU00042
TR00801,2021-06-15,ST00517,CU00500
TR00802,2020-12-25,ST00013,CU00238
TR00803,2020-09-28,ST00628,CU00979
TR00804,2021-11-26,ST00115,CU00642
TR00805,2019-02-08,ST00773,CU00628
TR00806,2021-10-16,ST00332,CU00917
TR00807,2019-09-10,ST00740,CU00736
TR00808,2021-08-15,ST00298,CU00727
TR00809,2019-08-16,ST00885,CU00526
TR00810,2021-09-18,ST00159,CU00065
TR00811,2019-01-24,ST00898,CU00933
TR00812,2020-06-14,ST00728,CU00950
TR00813,2020-09-19,ST00495,CU00558
TR00814,2020-04-12,ST00943,CU00128
TR00815,2021-06-24,ST00789,CU00419
TR00816,2019-02-16,ST00168,CU00022
TR00817,2019-11-24,ST00808,CU00451
TR00818,2019-08-17,ST00780,CU00961
TR00819,2020-03-06,ST00254,CU00656
TR00820,2019-08-22,ST00887,CU00902
TR00821,2021-08-12,ST00887,CU00033
TR00822,2021-12-13,ST00554,CU00261
TR00823,2020-05-03,ST00177,CU00015
TR00824,2020-06-07,ST00620,CU00531
TR00825,2021-07-06,ST00389,CU00194
TR00826,2020-10-10,ST00135,CU00605
TR00827,2021-10-16,ST00771,CU00581
TR00828,2021-09-05,ST00735,CU00797
TR00829,2019-12-27,ST00482,CU00678
TR00830,2020-10-28,ST00493,CU00771
TR00831,2021-05-02,ST00606,CU00825
TR00832,2020-12-03,ST00949,CU00868
TR00833,2021-09-08,ST00894,CU00483
TR00834,2020-01-05,ST00753,CU00737
TR00835,2021-12-10,ST00265,CU00922
TR00836,2020-07-06,ST00136,CU00079
TR00837,2020-01-13,ST00812,CU00677
TR00838,2021-03-13,ST00050,CU00268
TR00839,2019-08-27,ST00216,CU00991
TR00840,2019-07-14,ST00805,CU00532
TR00841,2021-01-14,ST00213,CU00887
TR00842,2021-04-01,ST00469,CU00636
TR00843,2020-06-24,ST00853,CU00725
TR00844,2021-11-12,ST00770,CU00015
TR00845,2020-07-23,ST00013,CU00453
TR00846,2019-04-27,ST00371,CU00932
TR00847,2021-12-25,ST00839,CU00623
TR00848,2020-06-22,ST00697,CU00272
TR00849,2019-06-19,ST00773,CU00657
TR00850,2020-02-01,ST00453,CU00712
TR00851,2020-06-05,ST00393,CU00935
TR00852,2020-08-25,ST00160,CU00514
TR00853,2020-10-26,ST00099,CU00719
TR00854,2020-11-12,ST00820,CU00903
TR00855,2020-09-09,ST00998,CU00226
TR00856,2020-02-14,ST00707,CU00303
TR00857,2020-09-09,ST00292,CU00545
TR00858,2021-02-20,ST00287,CU00253
TR00859,2019-12-11,ST00157,CU00395
TR00860,2019-02-14,ST00371,CU00520
TR00861,2021-06-09,ST00536,CU00749
TR00862,2021-05-01,ST00820,CU00358
TR00863,2021-09-01,ST00934,CU00819
TR00864,2020-12-23,ST00074,CU00484
TR00865,2019-07-20,ST00450,CU00540
TR00866,2021-05-19,ST00021,CU00109
TR00867,2021-10-20,ST00836,CU00208
TR00868,2021-06-28,ST00672,CU00566
TR00869,2021-07-05,ST00032,CU00649
TR00870,2019-09-05,ST00025,CU00704
TR00871,2019-02-06,ST00087,CU00439
TR00872,2019-09-04,ST00258,CU00793
TR00873,2020-08-25,ST00363,CU00007
TR00874,2019-06-15,ST00831,CU00786
TR00875,2020-07-16,ST00439,CU00641
TR00876,2019-12-03,ST00849,CU00010
TR00877,2020-08-12,ST00090,CU00307
TR00878,2019-12-21,ST00371,CU00527
TR00879,2021-07-01,ST00548,CU00648
TR00880,2019-03-10,ST00884,CU00060
TR00881,2021-07-15,ST00609,CU00447
TR00882,2019-06-21,ST00072,CU00273
TR00883,2021-05-04,ST00911,CU00755
TR00884,2019-06-20,ST00928,CU00382
TR00885,2019-10-16,ST00114,CU00994
TR00886,2020-11-21,ST00107,CU00358
TR00887,2021-12-08,ST00414,CU00088
TR00888,2020-09-11,ST00756,CU00703
TR00889,2019-11-26,ST00673,CU00316
TR00890,2021-07-12,ST00297,CU00478
TR00891,2020-10-05,ST00995,CU00517
TR00892,2021-06-11,ST00747,CU00882
TR00893,2021-10-22,ST00564,CU00227
TR00894,2019-04-05,ST00583,CU00937
TR00895,2020-01-10,ST00778,CU00386
TR00896,2019-07-07,ST00145,CU00906
TR00897,2019-06-23,ST00636,CU00556
TR00898,2019-07-10,ST00432,CU00993
TR00899,2019-05-21,ST00884,CU00593
TR00900,2019-09-01,ST00626,CU00666
TR00901,2019-10-01,ST00660,CU00556
TR00902,2019-08-05,ST00017,CU00027
TR00903,2020-02-23,ST00554,CU00764
TR00904,2020-12-25,ST00606,CU00116
TR00905,2020-08-28,ST00084,CU00208
TR00906,2020-03-16,ST00360,CU00384
TR00907,2020-10-19,ST00674,CU00392
TR00908,2021-12-16,ST00223,CU00635
TR00909,2019-02-07,ST00523,CU00130
TR00910,2019-03-11,ST00948,CU00035
TR00911,2021-03-13,ST00629,CU00595
TR00912,2021-07-03,ST00880,CU00064
TR00913,2019-07-18,ST00965,CU00900
TR00914,2020-11-03,ST00171,CU00515
TR00915,2020-04-25,ST00839,CU00262
TR00916,2019-01-08,ST00904,CU00231
TR00917,2021-11-04,ST00667,CU00021
TR00918,2019-05-11,ST00747,CU00523
TR00919,2019-04-15,ST00146,CU00345
TR00920,2019-03-08,ST00981,CU00300
TR00921,2019-12-22,ST00898,CU00079
TR00922,2020-11-06,ST00358,CU00191
TR00923,2020-05-26,ST00604,CU00625
TR00924,2021-03-19,ST00448,CU00448
TR00925,2021-11-17,ST00509,CU00363
TR00926,2020-06-19,ST00048,CU00889
TR00927,2021-12-09,ST00898,CU00903
TR00928,2020-06-02,ST00014,CU00869
TR00929,2019-09-17,ST00438,CU00509
TR00930,2020-04-01,ST00717,CU00697
TR00931,2020-09-24,ST00873,CU00777
TR00932,2019-03-07,ST00655,CU00948
TR00933,2021-01-13,ST00904,CU00462
TR00934,2020-03-27,ST00666,CU00360
TR00935,2019-03-20,ST00689,CU00356
TR00936,2021-04-16,ST00849,CU00829
TR00937,2019-11-26,ST00035,CU00081
TR00938,2020-02-08,ST00873,CU00687
TR00939,2021-02-28,ST00343,CU00164
TR00940,2021-11-12,ST00557,CU00503
TR00941,2019-07-22,ST00773,CU00531
TR00942,2021-06-01,ST00444,CU00713
TR00943,2019-03-15,ST00092,CU00441
TR00944,2019-07-12,ST00926,CU00969
TR00945,2021-01-25,ST00841,CU00762
TR00946,2021-03-26,ST00925,CU00466
TR00947,2021-01-16,ST00458,CU00743
TR00948,2021-04-23,ST00779,CU00520
TR00949,2020-08-20,ST00332,CU00363
TR00950,2020-01-13,ST00735,CU00863
TR00951,2020-10-04,ST00464,CU00245
TR00952,2020-12-20,ST00311,CU00649
TR00953,2020-10-24,ST00730,CU00964
TR00954,2021-06-20,ST00486,CU00888
TR00955,2021-12-09,ST00762,CU00798
TR00956,2020-11-12,ST00705,CU00561
TR00957,2020-12-07,ST00740,CU00899
TR00958,2021-01-09,ST00238,CU00239
TR00959,2020-11-16,ST00028,CU00972
TR00960,2021-10-06,ST00321,CU00465
TR00961,2020-01-24,ST00121,CU00646
TR00962,2020-11-08,ST00901,CU00071
TR00963,2020-11-25,ST00007,CU00158
TR00964,2021-03-19,ST00127,CU00990
TR00965,2020-01-28,ST00728,CU00135
TR00966,2020-07-07,ST00078,CU00209
TR00967,2020-10-12,ST00735,CU00725
TR00968,2021-05-19,ST00367,CU00354
TR00969,2021-12-01,ST00740,CU00701
TR00970,2021-03-06,ST00780,CU00960
TR00971,2020-08-17,ST00347,CU00845
TR00972,2019-03-18,ST00327,CU00336
TR00973,2020-03-17,ST00330,CU00792
TR00974,2021-02-12,ST00962,CU00956
TR00975,2021-10-05,ST00002,CU00463
TR00976,2021-04-08,ST00321,CU00562
TR00977,2020-04-07,ST00866,CU00277
TR00978,2019-04-23,ST00458,CU00596
TR00979,2021-10-23,ST00891,CU00993
TR00980,2019-06-09,ST00110,CU00634
TR00981,2020-10-19,ST00032,CU00976
TR00982,2021-11-11,ST00428,CU00578
TR00983,2021-02-24,ST00478,CU00764
TR00984,2020-12-21,ST00042,CU00206
TR00985,2021-09-01,ST00196,CU00402
TR00986,2021-01-28,ST00519,CU00599
TR00987,2021-09-12,ST00684,CU00729
TR00988,2019-01-16,ST00512,CU00673
TR00989,2019-04-03,ST00780,CU00617
TR00990,2019-02-05,ST00082,CU00710
TR00991,2019-08-19,ST00689,CU00462
TR00992,2019-01-21,ST00810,CU00812
TR00993,2021-09-23,ST00527,CU00058
TR00994,2019-07-25,ST00651,CU00157
TR00995,2020-12-24,ST00204,CU00434
TR00996,2019-12-12,ST00785,CU00702
TR00997,2019-10-02,ST00776,CU00887
TR00998,2021-11-07,ST00281,CU00468
TR00999,2021-04-27,ST00722,CU00891
TR01000,2020-01-18,ST00478,CU00632
TR01001,2021-11-04,ST00400,CU00801
TR01002,2020-04-09,ST00917,CU00714
TR01003,2019-02-19,ST00136,CU00161
TR01004,2020-09-19,ST00792,CU00899
TR01005,2021-03-25,ST00906,CU00097
TR01006,2021-08-10,ST00587,CU00418
TR01007,2021-01-07,ST00805,CU00288
TR01008,2020-08-13,ST00294,CU00672
TR01009,2021-01-20,ST00636,CU00780
TR01010,2019-04-02,ST00215,CU00085
TR01011,2019-07-11,ST00425,CU00238
TR01012,2021-11-08,ST00139,CU00163
TR01013,2021-01-28,ST00893,CU00150
TR01014,2020-01-04,ST00575,CU00996
TR01015,2020-04-11,ST00464,CU00493
TR01016,2019-03-08,ST00217,CU00560
TR01017,2020-08-18,ST00266,CU00083
TR01018,2019-04-11,ST00041,CU00450
TR01019,2019-11-10,ST00163,CU00422
TR01020,2021-09-27,ST00417,CU00107
TR01021,2021-08-11,ST00825,CU00394
TR01022,2020-07-03,ST00803,CU00699
TR01023,2019-04-19,ST00938,CU00125
TR01024,2020-05-11,ST00603,CU00040
TR01025,2021-08-07,ST00764,CU00914
TR01026,2021-08-08,ST00783,CU00720
TR01027,2019-12-24,ST00949,CU00461
TR01028,2021-03-16,ST00998,CU00914
TR01029,2019-05-21,ST00975,CU00799
TR01030,2021-10-17,ST00859,CU00200
TR01031,2020-10-24,ST00196,CU00038
TR01032,2019-08-03,ST00551,CU00053
TR01033,2020-11-06,ST00567,CU00064
TR01034,2019-02-13,ST00889,CU00499
TR01035,2019-08-06,ST00419,CU00515
TR01036,2021-11-18,ST00901,CU00149
TR01037,2020-08-27,ST00228,CU00037
TR01038,2019-06-03,ST00656,CU00617
TR01039,2019-02-10,ST00095,CU00161
TR01040,2021-05-24,ST00002,CU00049
TR01041,2021-08-07,ST00822,CU00725
TR01042,2019-08-04,ST00048,CU00023
TR01043,2019-01-17,ST00556,CU00698
TR01044,2020-09-10,ST00964,CU00804
TR01045,2019-08-28,ST00540,CU00207
TR01046,2020-05-21,ST00134,CU00321
TR01047,2019-02-17,ST00995,CU00814
TR01048,2020-07-21,ST00494,CU00891
TR01049,2019-07-13,ST00595,CU00549
TR01050,2021-04-07,ST00877,CU00856
TR01051,2019-11-04,ST00312,CU00428
TR01052,2021-03-21,ST00912,CU00788
TR01053,2021-12-12,ST00264,CU00242
TR01054,2020-09-16,ST00787,CU00740
TR01055,2021-01-20,ST00434,CU00430
TR01056,2019-07-16,ST00094,CU00151
TR01057,2021-09-28,ST00704,CU00580
TR01058,2019-11-04,ST00147,CU00421
TR01059,2021-04-03,ST00154,CU00614
TR01060,2019-11-26,ST00786,CU00652
TR01061,2021-01-19,ST00543,CU00325
TR01062,2020-03-11,ST00840,CU00885
TR01063,2020-06-25,ST00791,CU00774
TR01064,2020-02-14,ST00317,CU00251
TR01065,2019-02-19,ST00219,CU00447
TR01066,2021-08-06,ST00355,CU00190
TR01067,2019-10-26,ST00167,CU00549
TR01068,2021-09-12,ST00212,CU00099
TR01069,2019-03-27,ST00458,CU00456
TR01070,2021-10-02,ST00831,CU00670
TR01071,2019-11-28,ST00720,CU00404
TR01072,2021-07-07,ST00587,CU00568
TR01073,2021-03-09,ST00861,CU00920
TR01074,2019-12-14,ST00872,CU00054
TR01075,2019-01-15,ST00769,CU00076
TR01076,2019-06-22,ST00306,CU00804
TR01077,2021-11-25,ST00406,CU00155
TR01078,2021-10-08,ST00707,CU00045
TR01079,2021-05-22,ST00112,CU00946
TR01080,2021-04-03,ST00664,CU00471
TR01081,2019-10-06,ST00337,CU00499
TR01082,2020-06-16,ST00172,CU00096
TR01083,2019-08-16,ST00761,CU00859
TR01084,2019-05-27,ST00718,CU00351
TR01085,2020-05-02,ST00268,CU00967
TR01086,2019-03-26,ST00323,CU00350
TR01087,2020-06-11,ST00373,CU00155
TR01088,2019-03-11,ST00073,CU00580
TR01089,2019-07-24,ST00138,CU00633
TR01090,2019-02-05,ST00772,CU00710
TR01091,2020-11-09,ST00534,CU00927
TR01092,2019-01-14,ST00181,CU00103
TR01093,2021-03-25,ST00600,CU00237
TR01094,2020-11-22,ST00693,CU00475
TR01095,2019-03-03,ST00635,CU00913
TR01096,2021-05-04,ST00722,CU00598
TR01097,2021-07-27,ST00329,CU00375
TR01098,2021-09-10,ST00281,CU00353
TR01099,2019-09-12,ST00102,CU00267
TR01100,2021-04-07,ST00573,CU00310
TR01101,2020-08-12,ST00043,CU00645
TR01102,2021-10-19,ST00611,CU00561
TR01103,2019-09-10,ST00305,CU00071
TR01104,2019-10-07,ST00363,CU00510
TR01105,2021-01-25,ST00139,CU00428
TR01106,2021-06-12,ST00318,CU00103
TR01107,2019-09-06,ST00240,CU00152
TR01108,2021-08-08,ST00688,CU00840
TR01109,2020-06-06,ST00165,CU00654
TR01110,2019-10-28,ST00839,CU00182
TR01111,2021-08-20,ST00772,CU00128
TR01112,2019-10-03,ST00405,CU00039
TR01113,2020-09-13,ST00606,CU00719
TR01114,2020-08-20,ST00599,CU00286
TR01115,2021-10-06,ST00672,CU00051
TR01116,2019-11-27,ST00765,CU00179
TR01117,2021-09-03,ST00527,CU00469
TR01118,2021-07-15,ST00436,CU00721
TR01119,2019-09-17,ST00979,CU00102
TR01120,2019-04-02,ST00057,CU00883
TR01121,2020-03-03,ST00020,CU00026
TR01122,2019-02-07,ST00124,CU00035
TR01123,2019-12-21,ST00421,CU00013
TR01124,2021-08-28,ST00612,CU00541
TR01125,2020-09-11,ST00516,CU00629
TR01126,2019-01-11,ST00084,CU00254
TR01127,2019-02-21,ST00067,CU00918
TR01128,2019-05-13,ST00340,CU00177
TR01129,2021-04-16,ST00722,CU00573
TR01130,2019-11-26,ST00275,CU00835
TR01131,2019-10-25,ST00227,CU00238
TR01132,2020-03-05,ST00580,CU00345
TR01133,2020-10-04,ST00254,CU00643
TR01134,2020-04-16,ST00209,CU00570
TR01135,2021-11-03,ST00851,CU00537
TR01136,2019-07-15,ST00570,CU00445
TR01137,2021-02-05,ST00286,CU00611
TR01138,2021-12-28,ST00478,CU00544
TR01139,2021-05-04,ST00411,CU00178
TR01140,2020-03-17,ST00072,CU00098
TR01141,2020-10-11,ST00959,CU00608
TR01142,2020-06-14,ST00041,CU00028
TR01143,2021-12-09,ST00310,CU00557
TR01144,2020-05-09,ST00001,CU00064
TR01145,2019-12-12,ST00516,CU00147
TR01146,2020-07-06,ST00613,CU00560
TR01147,2020-05-09,ST00576,CU00431
TR01148,2020-07-19,ST00005,CU00759
TR01149,2020-04-19,ST00760,CU00526
TR01150,2021-05-17,ST00766,CU00032
TR01151,2021-12-03,ST00271,CU00368
TR01152,2019-05-08,ST00093,CU00536
TR01153,2020-10-21,ST00955,CU00912
TR01154,2021-06-07,ST00394,CU00082
TR01155,2021-06-25,ST00462,CU00680
TR01156,2019-03-17,ST00640,CU00683
TR01157,2020-05-25,ST00015,CU00465
TR01158,2019-07-22,ST00225,CU00241
TR01159,2019-05-13,ST00288,CU00736
TR01160,2021-08-11,ST00132,CU00680
TR01161,2020-12-25,ST00864,CU00217
TR01162,2020-12-05,ST00713,CU00393
TR01163,2019-03-05,ST00772,CU00878
TR01164,2021-04-16,ST00069,CU00514
TR01165,2020-12-07,ST00214,CU00530
TR01166,2020-12-19,ST00136,CU00276
TR01167,2019-05-10,ST00273,CU00865
TR01168,2021-09-19,ST00013,CU00041
TR01169,2020-05-09,ST00199,CU00619
TR01170,2020-01-02,ST00127,CU00116
TR01171,2020-06-27,ST00735,CU00231
TR01172,2020-05-03,ST00731,CU00702
TR01173,2020-09-06,ST00985,CU00882
TR01174,2020-03-15,ST00613,CU00101
TR01175,2019-03-17,ST00413,CU00711
TR01176,2019-06-11,ST00555,CU00182
TR01177,2020-03-06,ST00120,CU00939
TR01178,2019-12-17,ST00184,CU00441
TR01179,2020-04-10,ST00213,CU00832
TR01180,2019-12-24,ST00580,CU00795
TR01181,2020-08-12,ST00436,CU00105
TR01182,2020-07-22,ST00827,CU00582
TR01183,2020-05-18,ST00261,CU00836
TR01184,2019-11-26,ST00103,CU00087
TR01185,2021-12-17,ST00998,CU00693
TR01186,2020-06-03,ST00730,CU00034
TR01187,2019-05-14,ST00264,CU00128
TR01188,2020-08-06,ST00139,CU00642
TR01189,2019-06-08,ST00768,CU00460
TR01190,2019-11-01,ST00564,CU00875
TR01191,2020-03-09,ST00845,CU00042
TR01192,2020-05-21,ST00746,CU00525
TR01193,2019-04-21,ST00927,CU00210
TR01194,2020-05-02,ST00139,CU00768
TR01195,2021-10-24,ST00447,CU00273
TR01196,2021-02-01,ST00547,CU00035
TR01197,2020-10-17,ST00482,CU00908
TR01198,2021-11-19,ST00377,CU00534
TR01199,2020-07-25,ST00310,CU00582
TR01200,2019-06-21,ST00566,CU00973
TR01201,2021-08-26,ST00037,CU00468
TR01202,2021-08-22,ST00708,CU00814
TR01203,2021-02-07,ST00412,CU00399
TR01204,2019-09-23,ST00930,CU00560
TR01205,2021-07-21,ST00866,CU00974
TR01206,2019-06-12,ST00104,CU00035
TR01207,2019-03-05,ST00795,CU00603
TR01208,2019-01-18,ST00003,CU00428
TR01209,2019-04-13,ST00385,CU00115
TR01210,2019-08-01,ST00788,CU00820
TR01211,2020-07-20,ST00937,CU00551
TR01212,2021-09-13,ST00403,CU00549
TR01213,2019-04-27,ST00494,CU00184
TR01214,2020-10-01,ST00769,CU00140
TR01215,2019-03-08,ST00004,CU00339
TR01216,2021-08-03,ST00004,CU00449
TR01217,2020-01-10,ST00212,CU00427
TR01218,2020-08-20,ST00167,CU00661
TR01219,2020-05-04,ST00858,CU00075
TR01220,2020-06-27,ST00539,CU00444
TR01221,2021-07-10,ST00356,CU00454
TR01222,2020-10-21,ST00613,CU00743
TR01223,2020-12-12,ST00990,CU00115
TR01224,2020-10-21,ST00879,CU00465
TR01225,2019-11-06,ST00437,CU00777
TR01226,2019-09-25,ST00478,CU00449
TR01227,2020-02-12,ST00618,CU00181
TR01228,2019-06-28,ST00899,CU00239
TR01229,2021-08-14,ST00069,CU00225
TR01230,2020-01-10,ST00247,CU00951
TR01231,2021-02-11,ST00403,CU00739
TR01232,2019-03-14,ST00293,CU00004
TR01233,2021-09-23,ST00520,CU00211
TR01234,2020-07-15,ST00758,CU00494
TR01235,2021-11-22,ST00541,CU00160
TR01236,2020-11-19,ST00552,CU00394
TR01237,2021-02-13,ST00078,CU00887
TR01238,2021-06-14,ST00599,CU00637
TR01239,2020-04-12,ST00472,CU00873
TR01240,2020-07-13,ST00496,CU00946
TR01241,2020-05-11,ST00103,CU00411
TR01242,2019-08-08,ST00543,CU00331
TR01243,2021-01-28,ST00308,CU00841
TR01244,2020-02-08,ST00177,CU00500
TR01245,2019-02-25,ST00085,CU00420
TR01246,2021-09-09,ST00297,CU00682
TR01247,2019-03-09,ST00240,CU00360
TR01248,2021-06-07,ST00479,CU00773
TR01249,2020-04-23,ST00495,CU00470
TR01250,2020-01-13,ST00504,CU00534
TR01251,2019-11-09,ST00382,CU00259
TR01252,2021-06-26,ST00757,CU00097
TR01253,2021-06-15,ST00447,CU00649
TR01254,2019-11-26,ST00384,CU00358
TR01255,2019-07-14,ST00974,CU00033
TR01256,2021-06-17,ST00573,CU00852
TR01257,2021-12-22,ST00553,CU00698
TR01258,2020-08-27,ST00712,CU00407
TR01259,2020-05-15,ST00576,CU00894
TR01260,2020-09-28,ST00773,CU00034
TR01261,2021-06-27,ST00220,CU00734
TR01262,2020-02-06,ST00419,CU00468
TR01263,2019-06-08,ST00274,CU00639
TR01264,2019-12-25,ST00534,CU00756
TR01265,2019-07-01,ST00054,CU00802
TR01266,2021-01-08,ST00103,CU00910
TR01267,2019-02-10,ST00100,CU00244
TR01268,2019-12-05,ST00704,CU00570
TR01269,2021-08-12,ST00116,CU00290
