SalesID,JuiceID,Quantity
TR00467,JU00697,3
TR00467,JU00721,4
TR00467,JU00915,3
TR00468,JU00409,3
TR00468,JU00612,3
TR00468,JU00994,1
TR00469,JU00574,5
TR00470,JU00235,3
TR00470,JU00426,2
TR00470,JU00603,1
TR00470,JU00815,4
TR00470,JU00911,5
TR00471,JU00211,5
TR00471,JU00337,3
TR00471,JU00461,4
TR00471,JU00642,2
TR00471,JU00867,4
TR00472,JU00636,4
TR00473,JU00546,2
TR00474,JU00110,3
TR00474,JU00440,1
TR00474,JU00615,4
TR00475,JU00703,3
TR00475,JU00802,5
TR00475,JU00951,1
TR00475,JU00971,4
TR00476,JU00122,3
TR00476,JU00885,3
TR00477,JU00653,4
TR00477,JU00733,3
TR00478,JU00745,5
TR00478,JU00766,4
TR00478,JU00913,1
TR00479,JU00463,2
TR00479,JU00482,2
TR00480,JU00430,5
TR00480,JU00897,2
TR00480,JU00957,5
TR00481,JU00518,1
TR00481,JU00536,5
TR00482,JU00083,4
TR00482,JU00112,2
TR00482,JU00691,2
TR00483,JU00632,4
TR00483,JU00776,1
TR00484,JU00086,2
TR00484,JU00112,1
TR00484,JU00453,4
TR00485,JU00607,2
TR00485,JU00947,1
TR00485,JU00991,4
TR00486,JU00321,5
TR00486,JU00667,1
TR00487,JU00835,2
TR00488,JU00810,5
TR00489,JU00036,5
TR00489,JU00199,1
TR00489,JU00293,2
TR00489,JU00563,4
TR00490,JU00218,2
TR00490,JU00473,1
TR00490,JU00696,3
TR00490,JU00719,3
TR00491,JU00133,5
TR00492,JU00300,3
TR00493,JU00073,5
TR00493,JU00993,5
TR00494,JU00863,4
TR00494,JU00925,1
TR00494,JU00943,4
TR00494,JU00989,2
TR00495,JU00782,3
TR00495,JU00866,5
TR00495,JU00981,3
TR00496,JU00798,4
TR00497,JU00504,3
TR00497,JU00728,2
TR00497,JU00915,3
TR00498,JU00751,5
TR00498,JU00815,2
TR00499,JU00059,2
TR00499,JU00385,2
TR00500,JU00060,4
TR00500,JU00814,2
TR00500,JU00973,5
TR00501,JU00255,2
TR00501,JU00273,1
TR00502,JU00960,2
TR00503,JU00118,4
TR00503,JU00332,5
TR00503,JU00527,3
TR00503,JU00864,5
TR00504,JU00050,5
TR00505,JU00129,5
TR00505,JU00304,3
TR00505,JU00346,3
TR00505,JU00516,4
TR00506,JU00084,3
TR00506,JU00212,3
TR00506,JU00872,1
TR00507,JU00039,1
TR00507,JU00352,4
TR00507,JU00773,1
TR00507,JU01000,4
TR00508,JU00379,3
TR00508,JU00503,2
TR00509,JU00334,2
TR00509,JU00353,3
TR00509,JU00623,4
TR00510,JU00308,3
TR00510,JU00843,2
TR00511,JU00048,3
TR00511,JU00124,4
TR00511,JU00681,1
TR00512,JU00615,3
TR00513,JU00160,5
TR00513,JU00581,3
TR00513,JU00691,4
TR00513,JU00748,4
TR00513,JU00970,1
TR00514,JU00063,1
TR00514,JU00400,3
TR00514,JU00629,2
TR00514,JU00681,3
TR00514,JU00734,5
TR00515,JU00173,5
TR00515,JU00751,5
TR00515,JU00827,2
TR00515,JU00900,1
TR00515,JU00960,5
TR00516,JU00452,2
TR00516,JU00876,5
TR00517,JU00291,2
TR00518,JU00459,4
TR00519,JU00309,2
TR00519,JU00393,5
TR00519,JU00909,4
TR00520,JU00970,2
TR00521,JU00053,2
TR00521,JU00824,4
TR00522,JU00244,3
TR00522,JU00448,3
TR00522,JU00668,4
TR00522,JU00717,2
TR00523,JU00186,2
TR00523,JU00246,2
TR00523,JU00331,5
TR00524,JU00222,2
TR00524,JU00322,4
TR00525,JU00928,1
TR00526,JU00083,5
TR00526,JU00942,5
TR00527,JU00966,3
TR00528,JU00031,4
TR00528,JU00285,5
TR00528,JU00622,2
TR00528,JU00783,4
TR00529,JU00371,2
TR00529,JU00500,3
TR00529,JU00611,3
TR00530,JU00434,2
TR00530,JU00450,2
TR00531,JU00053,3
TR00531,JU00296,1
TR00531,JU00866,4
TR00532,JU00011,4
TR00532,JU00956,5
TR00533,JU00409,3
TR00534,JU00087,1
TR00534,JU00112,2
TR00534,JU00188,5
TR00534,JU00618,2
TR00535,JU00347,1
TR00535,JU00580,1
TR00535,JU00772,3
TR00536,JU00369,1
TR00537,JU00005,3
TR00537,JU00076,5
TR00537,JU00354,1
TR00538,JU00438,1
TR00538,JU00468,2
TR00538,JU00938,4
TR00539,JU00047,1
TR00539,JU00264,1
TR00539,JU00358,4
TR00539,JU00621,5
TR00539,JU00627,5
TR00539,JU00958,3
TR00540,JU00545,4
TR00541,JU00239,2
TR00541,JU00478,1
TR00541,JU00672,4
TR00541,JU00740,2
TR00542,JU00351,3
TR00543,JU00850,3
TR00544,JU00010,3
TR00544,JU00286,3
TR00544,JU00452,5
TR00544,JU00774,5
TR00544,JU00954,1
TR00544,JU00961,4
TR00545,JU00255,5
TR00545,JU00836,3
TR00546,JU00439,4
TR00547,JU00353,1
TR00547,JU00586,5
TR00547,JU00815,4
TR00548,JU00012,5
TR00548,JU00645,1
TR00548,JU00866,4
TR00549,JU00156,3
TR00550,JU00108,4
TR00550,JU00414,1
TR00550,JU00416,3
TR00551,JU00230,4
TR00551,JU00704,1
TR00551,JU00852,1
TR00552,JU00053,4
TR00552,JU00722,3
TR00552,JU00728,5
TR00553,JU00008,3
TR00553,JU00168,4
TR00553,JU00456,3
TR00553,JU00785,5
TR00554,JU00601,2
TR00555,JU00401,4
TR00555,JU00766,4
TR00556,JU00161,5
TR00556,JU00278,3
TR00557,JU00725,4
TR00557,JU00781,4
TR00557,JU00851,3
TR00558,JU00459,1
TR00558,JU00569,5
TR00558,JU00679,4
TR00559,JU00047,2
TR00559,JU00238,4
TR00559,JU00254,3
TR00559,JU00324,4
TR00560,JU00145,3
TR00560,JU00191,4
TR00560,JU00414,2
TR00560,JU00961,2
TR00561,JU00279,5
TR00561,JU00425,1
TR00561,JU00853,1
TR00561,JU00914,3
TR00562,JU00499,1
TR00563,JU00102,2
TR00563,JU00494,4
TR00563,JU00933,5
TR00563,JU00969,3
TR00564,JU00747,3
TR00565,JU00729,5
TR00566,JU00282,1
TR00566,JU00312,4
TR00566,JU00358,2
TR00566,JU00593,2
TR00567,JU00685,5
TR00567,JU00875,5
TR00568,JU00002,3
TR00568,JU00068,1
TR00568,JU00533,5
TR00568,JU00851,1
TR00569,JU00508,5
TR00570,JU00214,4
TR00570,JU00433,5
TR00571,JU00287,1
TR00572,JU00487,3
TR00572,JU00720,2
TR00573,JU00620,4
TR00574,JU00307,1
TR00574,JU00721,4
TR00574,JU00796,2
TR00575,JU00222,4
TR00576,JU00021,2
TR00577,JU00102,1
TR00578,JU00343,3
TR00578,JU00821,2
TR00578,JU00880,1
TR00579,JU00952,5
TR00579,JU00953,5
TR00579,JU00981,5
TR00579,JU00983,3
TR00580,JU00121,4
TR00580,JU00237,5
TR00580,JU00528,4
TR00580,JU00776,2
TR00581,JU00987,3
TR00582,JU00086,4
TR00582,JU00125,5
TR00582,JU00478,2
TR00582,JU00740,3
TR00583,JU00198,5
TR00583,JU00737,3
TR00583,JU00791,3
TR00584,JU00418,2
TR00585,JU00415,3
TR00585,JU00646,3
TR00585,JU00675,1
TR00586,JU00317,3
TR00586,JU00617,2
TR00586,JU00931,5
TR00587,JU00761,4
TR00588,JU00397,3
TR00588,JU00571,1
TR00588,JU00830,1
TR00589,JU00509,5
TR00589,JU00600,1
TR00589,JU00663,4
TR00589,JU00853,1
TR00590,JU00843,3
TR00591,JU00039,3
TR00591,JU00776,3
TR00592,JU00112,1
TR00592,JU00962,1
TR00593,JU00607,3
TR00593,JU00701,4
TR00594,JU00402,2
TR00594,JU00918,3
TR00595,JU00763,2
TR00596,JU00185,4
TR00596,JU00370,5
TR00597,JU00567,4
TR00597,JU00700,2
TR00597,JU00875,3
TR00598,JU00014,1
TR00598,JU00337,5
TR00598,JU00478,2
TR00598,JU00808,2
TR00598,JU00891,5
TR00598,JU00990,3
TR00599,JU00178,3
TR00599,JU00517,4
TR00600,JU00365,5
TR00601,JU00471,1
TR00601,JU00676,2
TR00601,JU00949,5
TR00602,JU00094,1
TR00603,JU00246,5
TR00603,JU00661,5
TR00603,JU00679,1
TR00603,JU00881,1
TR00604,JU00124,4
TR00604,JU00482,4
TR00604,JU00578,1
TR00605,JU00650,3
TR00605,JU00745,4
TR00605,JU00899,3
TR00606,JU00723,4
TR00606,JU00946,3
TR00606,JU00949,5
TR00606,JU01000,4
TR00607,JU00498,3
TR00607,JU00630,1
TR00607,JU00756,4
TR00608,JU00104,4
TR00608,JU00132,5
TR00609,JU00189,3
TR00609,JU00545,2
TR00609,JU00698,4
TR00610,JU00906,5
TR00610,JU00937,4
TR00611,JU00928,5
TR00612,JU00645,3
TR00613,JU00355,4
TR00613,JU00687,3
TR00614,JU00352,5
TR00614,JU00380,3
TR00614,JU00490,2
TR00615,JU00084,1
TR00615,JU00329,1
TR00615,JU00850,3
TR00615,JU00904,4
TR00616,JU00384,1
TR00616,JU00482,5
TR00616,JU00692,1
TR00617,JU00784,2
TR00617,JU00877,2
TR00618,JU00898,4
TR00619,JU00249,5
TR00619,JU00409,4
TR00619,JU00608,5
TR00620,JU00014,4
TR00620,JU00161,4
TR00620,JU00511,5
TR00620,JU00726,5
TR00621,JU00221,1
TR00621,JU00393,3
TR00621,JU00905,3
TR00622,JU00067,3
TR00622,JU00486,4
TR00623,JU00014,4
TR00623,JU00554,1
TR00623,JU00598,4
TR00624,JU00810,4
TR00624,JU00832,2
TR00624,JU00920,1
TR00625,JU00165,3
TR00625,JU00514,4
TR00625,JU00699,5
TR00626,JU00333,1
TR00627,JU00008,4
TR00627,JU00148,5
TR00628,JU00001,3
TR00628,JU00148,4
TR00629,JU00460,3
TR00629,JU00536,2
TR00629,JU00985,2
TR00630,JU00527,5
TR00631,JU00143,3
TR00631,JU00301,1
TR00631,JU00401,2
TR00631,JU00403,2
TR00631,JU00438,4
TR00631,JU00559,5
TR00632,JU00020,2
TR00632,JU00428,1
TR00632,JU00951,4
TR00633,JU00191,2
TR00633,JU00260,5
TR00634,JU00237,5
TR00634,JU00794,1
TR00634,JU00896,1
TR00635,JU00369,1
TR00636,JU00176,4
TR00636,JU00226,5
TR00636,JU00251,4
TR00636,JU00729,1
TR00636,JU00733,3
TR00637,JU00002,4
TR00637,JU00036,1
TR00637,JU00423,5
TR00637,JU00642,5
TR00637,JU00871,4
TR00637,JU00998,5
TR00638,JU00891,1
TR00639,JU00321,5
TR00640,JU00019,3
TR00640,JU00084,2
TR00640,JU00411,5
TR00640,JU00839,2
TR00640,JU00868,4
TR00641,JU00068,5
TR00641,JU00776,3
TR00642,JU00802,4
TR00642,JU00833,4
TR00643,JU00019,3
TR00643,JU00922,1
TR00644,JU00351,2
TR00644,JU00551,2
TR00645,JU00315,4
TR00645,JU00408,3
TR00645,JU00948,4
TR00646,JU00229,4
TR00646,JU00272,4
TR00647,JU00985,2
TR00648,JU00103,2
TR00649,JU00276,1
TR00649,JU00307,5
TR00649,JU00326,4
TR00649,JU00748,1
TR00649,JU00910,1
TR00650,JU00815,2
TR00650,JU00996,4
TR00651,JU00230,3
TR00651,JU00839,4
TR00651,JU00886,1
TR00652,JU00009,1
TR00652,JU00268,4
TR00653,JU00089,1
TR00654,JU00072,4
TR00654,JU00805,3
TR00654,JU00843,5
TR00654,JU00873,1
TR00655,JU00962,5
TR00655,JU00972,2
TR00656,JU00421,4
TR00656,JU00907,2
TR00657,JU00339,3
TR00657,JU00964,3
TR00658,JU00227,4
TR00658,JU00257,4
TR00659,JU00147,4
TR00660,JU00330,4
TR00660,JU00603,3
TR00661,JU00541,2
TR00661,JU00761,2
TR00662,JU00957,4
TR00663,JU00486,5
TR00664,JU00692,3
TR00664,JU00695,3
TR00665,JU00851,3
TR00666,JU00311,2
TR00666,JU00557,5
TR00667,JU00318,4
TR00667,JU00831,4
TR00668,JU00555,1
TR00668,JU00854,4
TR00669,JU00041,5
TR00669,JU00319,5
TR00669,JU00527,1
TR00670,JU00170,3
TR00670,JU00459,5
TR00670,JU00825,1
TR00671,JU00039,4
TR00671,JU00634,3
TR00671,JU00701,2
TR00671,JU00702,3
TR00671,JU00843,2
TR00671,JU00870,1
TR00672,JU00191,4
TR00672,JU00211,4
TR00672,JU00359,3
TR00672,JU00442,3
TR00672,JU00633,3
TR00673,JU00013,2
TR00673,JU00213,2
TR00674,JU00702,5
TR00675,JU00212,2
TR00676,JU00010,5
TR00676,JU00061,1
TR00677,JU00177,4
TR00677,JU00408,3
TR00677,JU00518,5
TR00677,JU00720,2
TR00678,JU00556,5
TR00678,JU00641,3
TR00679,JU00711,1
TR00679,JU00932,2
TR00680,JU00218,3
TR00680,JU00284,1
TR00680,JU00595,4
TR00681,JU00063,4
TR00682,JU00004,5
TR00682,JU00689,5
TR00682,JU00735,4
TR00683,JU00195,2
TR00683,JU00371,5
TR00683,JU00497,4
TR00684,JU00862,5
TR00684,JU00978,2
TR00685,JU00220,4
TR00686,JU00134,2
TR00687,JU00411,2
TR00687,JU00509,4
TR00688,JU00370,3
TR00688,JU00410,1
TR00689,JU00070,1
TR00689,JU00093,4
TR00689,JU00213,1
TR00689,JU00552,3
TR00689,JU00900,4
TR00690,JU00739,3
TR00691,JU00508,1
TR00692,JU00717,2
TR00692,JU00739,4
TR00693,JU00085,1
TR00693,JU00954,4
TR00693,JU00955,3
TR00694,JU00610,1
TR00694,JU00684,1
TR00694,JU00991,3
TR00695,JU00675,2
TR00695,JU00895,4
TR00695,JU00932,1
TR00696,JU00191,3
TR00696,JU00241,2
TR00696,JU00303,4
TR00696,JU00326,4
TR00697,JU00318,4
TR00697,JU00422,2
TR00697,JU00939,4
TR00698,JU00082,2
TR00698,JU00460,4
TR00698,JU00604,3
TR00698,JU00626,3
TR00698,JU00939,1
TR00699,JU00109,3
TR00699,JU00276,1
TR00699,JU00468,5
TR00699,JU00592,2
TR00700,JU00005,3
TR00700,JU00020,4
TR00700,JU00030,1
TR00700,JU00376,3
TR00700,JU00985,5
TR00701,JU00525,5
TR00702,JU00033,1
TR00702,JU00398,1
TR00702,JU00602,2
TR00702,JU00691,1
TR00702,JU00837,2
TR00702,JU00852,3
TR00703,JU00069,1
TR00703,JU00505,3
TR00704,JU00306,2
TR00704,JU00665,2
TR00704,JU00703,4
TR00705,JU00321,4
TR00706,JU00363,3
TR00706,JU00553,4
TR00707,JU00762,2
TR00707,JU00839,1
TR00708,JU00898,1
TR00709,JU00266,5
TR00709,JU00519,3
TR00709,JU00857,4
TR00710,JU00120,5
TR00710,JU00256,3
TR00710,JU00499,1
TR00711,JU00303,1
TR00711,JU00696,3
TR00712,JU00179,5
TR00712,JU00876,3
TR00712,JU00881,4
TR00713,JU00042,1
TR00713,JU00092,3
TR00713,JU00232,2
TR00713,JU00503,2
TR00714,JU00658,2
TR00714,JU00982,3
TR00715,JU00043,2
TR00715,JU00048,2
TR00715,JU00055,2
TR00715,JU00388,2
TR00715,JU00813,3
TR00716,JU00315,2
TR00716,JU00331,2
TR00716,JU00807,1
TR00716,JU00826,3
TR00717,JU00238,4
TR00717,JU00759,2
TR00717,JU00768,3
TR00717,JU00834,3
TR00718,JU00082,1
TR00718,JU00130,4
TR00718,JU00631,1
TR00719,JU00051,1
TR00719,JU00111,3
TR00719,JU00650,2
TR00719,JU00831,1
TR00720,JU00188,5
TR00721,JU00197,3
TR00721,JU00548,1
TR00721,JU00719,3
TR00722,JU00898,4
TR00722,JU00931,5
TR00723,JU00226,5
TR00724,JU00233,1
TR00725,JU00146,2
TR00725,JU00779,3
TR00726,JU00305,5
TR00726,JU00846,1
TR00726,JU00872,4
TR00727,JU00892,2
TR00728,JU00040,2
TR00729,JU00180,3
TR00729,JU00481,5
TR00729,JU00706,1
TR00730,JU00050,1
TR00730,JU00179,4
TR00730,JU00690,1
TR00731,JU00019,1
TR00731,JU00496,3
TR00731,JU00844,1
TR00731,JU00875,5
TR00732,JU00083,4
TR00732,JU00181,1
TR00732,JU00882,5
TR00733,JU00234,2
TR00733,JU00642,2
TR00733,JU00679,4
TR00734,JU00421,3
TR00734,JU00463,4
TR00734,JU00513,5
TR00734,JU00766,2
TR00735,JU00547,3
TR00735,JU00754,3
TR00736,JU00233,3
TR00737,JU00229,4
TR00737,JU00470,4
TR00737,JU00874,4
TR00738,JU00042,5
TR00739,JU00313,5
TR00739,JU00319,3
TR00739,JU00936,4
TR00740,JU00367,1
TR00740,JU00878,3
TR00740,JU00981,2
TR00741,JU00757,2
TR00742,JU00530,2
TR00742,JU00616,2
TR00742,JU00677,5
TR00742,JU00695,5
TR00743,JU00514,5
TR00743,JU00783,4
TR00743,JU00967,1
TR00744,JU00069,5
TR00744,JU00145,1
TR00744,JU00408,4
TR00745,JU00672,4
TR00746,JU00145,3
TR00746,JU00573,4
TR00746,JU00701,2
TR00746,JU00712,4
TR00747,JU00316,2
TR00747,JU00519,1
TR00747,JU00560,5
TR00748,JU00012,5
TR00748,JU00920,3
TR00749,JU00858,4
TR00749,JU00898,5
TR00750,JU00204,4
TR00750,JU00237,5
TR00750,JU00340,2
TR00751,JU00578,4
TR00751,JU00654,5
TR00751,JU00793,3
TR00752,JU00459,3
TR00752,JU00767,1
TR00752,JU00831,4
TR00753,JU00123,5
TR00753,JU00382,4
TR00753,JU00790,5
TR00754,JU00351,3
TR00754,JU00353,1
TR00754,JU00624,1
TR00754,JU00625,3
TR00755,JU00143,2
TR00755,JU00327,3
TR00755,JU00430,2
TR00755,JU00608,1
TR00756,JU00172,2
TR00756,JU00831,4
TR00757,JU00209,4
TR00758,JU00076,1
TR00758,JU00535,4
TR00758,JU00672,1
TR00759,JU00073,2
TR00759,JU00268,5
TR00759,JU00862,1
TR00759,JU00885,5
TR00760,JU00109,5
TR00760,JU00206,5
TR00760,JU00432,5
TR00761,JU00748,2
TR00761,JU00827,5
TR00762,JU00014,3
TR00762,JU00565,1
TR00762,JU00581,2
TR00763,JU00010,2
TR00763,JU00040,3
TR00763,JU00325,4
TR00763,JU00765,2
TR00764,JU00087,3
TR00764,JU00356,4
TR00764,JU00526,2
TR00765,JU00874,4
TR00766,JU00136,2
TR00766,JU00675,4
TR00766,JU00737,2
TR00766,JU00767,1
TR00766,JU00908,2
TR00767,JU00011,3
TR00767,JU00821,3
TR00768,JU00107,2
TR00768,JU00620,3
TR00768,JU00869,5
TR00769,JU00173,3
TR00769,JU00827,2
TR00770,JU00080,4
TR00770,JU00092,3
TR00770,JU00194,3
TR00770,JU00503,5
TR00771,JU00381,5
TR00771,JU00406,2
TR00771,JU00909,4
TR00772,JU00314,4
TR00772,JU00321,3
TR00772,JU00604,3
TR00773,JU00812,3
TR00774,JU00604,1
TR00774,JU00683,3
TR00775,JU00459,4
TR00776,JU00035,3
TR00777,JU00896,3
TR00778,JU00522,5
TR00779,JU00306,3
TR00779,JU00563,2
TR00780,JU00092,1
TR00780,JU00191,4
TR00780,JU00611,1
TR00781,JU00393,2
TR00781,JU00620,4
TR00781,JU00828,4
TR00782,JU00047,4
TR00782,JU00421,2
TR00783,JU00175,2
TR00783,JU00895,2
TR00784,JU00816,2
TR00785,JU00841,4
TR00786,JU00093,4
TR00786,JU00285,3
TR00786,JU00471,5
TR00786,JU00809,3
TR00787,JU00265,2
TR00788,JU00474,1
TR00788,JU00614,5
TR00789,JU00177,2
TR00790,JU00070,2
TR00791,JU00006,5
TR00791,JU00127,1
TR00791,JU00263,3
TR00791,JU00542,3
TR00792,JU00844,1
TR00793,JU00404,1
TR00794,JU00231,3
TR00794,JU00263,2
TR00794,JU00463,2
TR00794,JU00615,5
TR00795,JU00204,1
TR00795,JU00462,1
TR00796,JU00405,2
TR00796,JU00488,3
TR00797,JU00248,1
TR00797,JU00955,1
TR00798,JU00956,1
TR00799,JU00039,2
TR00799,JU00719,1
TR00800,JU00558,4
TR00800,JU00797,4
TR00801,JU00388,4
TR00802,JU00172,3
TR00802,JU00200,2
TR00802,JU00612,1
TR00803,JU00540,3
TR00803,JU00827,5
TR00804,JU00183,1
TR00804,JU00262,1
TR00804,JU00445,3
TR00805,JU00385,3
TR00806,JU00406,4
TR00806,JU00489,4
TR00806,JU00622,3
TR00807,JU00520,1
TR00808,JU00232,4
TR00808,JU00924,5
TR00809,JU00560,2
TR00809,JU00745,3
TR00810,JU00196,3
TR00810,JU00401,1
TR00810,JU00498,3
TR00810,JU00668,2
TR00811,JU00263,1
TR00812,JU00485,1
TR00813,JU00016,1
TR00813,JU00854,2
TR00814,JU00387,1
TR00814,JU00617,1
TR00814,JU00782,2
TR00815,JU00297,3
TR00815,JU00720,2
TR00816,JU00129,2
TR00816,JU00196,4
TR00816,JU00304,5
TR00816,JU00323,1
TR00816,JU00626,4
TR00816,JU00968,1
TR00817,JU00567,1
TR00817,JU00630,1
TR00817,JU00769,3
TR00818,JU00182,3
TR00818,JU00376,1
TR00819,JU00626,2
TR00819,JU00765,2
TR00820,JU00089,1
TR00820,JU00209,4
TR00820,JU00213,4
TR00820,JU00359,5
TR00820,JU00432,1
TR00821,JU00460,2
TR00821,JU00674,3
TR00821,JU00704,1
TR00822,JU00042,2
TR00822,JU00198,5
TR00822,JU00914,2
TR00823,JU00300,5
TR00823,JU00591,4
TR00824,JU00581,1
TR00824,JU00642,2
TR00825,JU00273,1
TR00825,JU00599,1
TR00826,JU00175,3
TR00826,JU00218,2
TR00826,JU00421,1
TR00826,JU00550,1
TR00826,JU00837,5
TR00827,JU00336,2
TR00827,JU00824,2
TR00828,JU00912,4
TR00829,JU00895,5
TR00830,JU00539,4
TR00830,JU00907,3
TR00830,JU00966,3
TR00831,JU00832,1
TR00832,JU00741,4
TR00833,JU00044,1
TR00833,JU00045,2
TR00833,JU00270,1
TR00833,JU00641,4
TR00834,JU00540,3
TR00834,JU00960,5
TR00835,JU00305,2
TR00835,JU00312,1
TR00835,JU00767,4
TR00836,JU00105,3
TR00836,JU00609,2
TR00837,JU00285,5
TR00837,JU00291,2
TR00837,JU00743,3
TR00838,JU00134,2
TR00839,JU00265,3
TR00839,JU00509,2
TR00840,JU00456,3
TR00840,JU00555,4
TR00840,JU00706,2
TR00840,JU00870,4
TR00841,JU00287,3
TR00841,JU00840,3
TR00842,JU00507,5
TR00842,JU00800,5
TR00843,JU00182,1
TR00843,JU00957,1
TR00844,JU00413,2
TR00844,JU00757,2
TR00844,JU00965,5
TR00844,JU00978,2
TR00845,JU00170,1
TR00845,JU00504,5
TR00845,JU00849,1
TR00846,JU00484,2
TR00846,JU00731,1
TR00846,JU00801,2
TR00847,JU00042,2
TR00847,JU00490,1
TR00848,JU00033,5
TR00848,JU00120,3
TR00848,JU00391,3
TR00848,JU00891,2
TR00848,JU00984,2
TR00849,JU00227,3
TR00849,JU00390,4
TR00849,JU00526,3
TR00849,JU00882,3
TR00850,JU00459,3
TR00850,JU00577,3
TR00851,JU00123,1
TR00851,JU00259,3
TR00852,JU00082,1
TR00852,JU00649,2
TR00852,JU00781,3
TR00853,JU00118,4
TR00853,JU00271,5
TR00854,JU00212,3
TR00854,JU00405,3
TR00855,JU00553,1
TR00855,JU00939,1
TR00856,JU00637,1
TR00856,JU00675,1
TR00856,JU00843,3
TR00856,JU00907,4
TR00857,JU00676,3
TR00858,JU00474,3
TR00859,JU00555,1
TR00859,JU00801,4
TR00860,JU00302,4
TR00860,JU00671,3
TR00860,JU00826,3
TR00861,JU00107,5
TR00861,JU00184,4
TR00862,JU00314,1
TR00862,JU00444,2
TR00862,JU00690,2
TR00863,JU00629,1
TR00863,JU00915,2
TR00864,JU00702,4
TR00865,JU00141,3
TR00865,JU00204,4
TR00865,JU00556,5
TR00865,JU00817,2
TR00866,JU00774,3
TR00867,JU00366,1
TR00867,JU00583,2
TR00868,JU00674,2
TR00868,JU00758,1
TR00868,JU00798,4
TR00868,JU00994,5
TR00869,JU00963,2
TR00870,JU00861,5
TR00870,JU00892,1
TR00871,JU00115,5
TR00871,JU00799,4
TR00872,JU00238,2
TR00872,JU00280,3
TR00872,JU00316,1
TR00872,JU00535,2
TR00872,JU00762,4
TR00873,JU00463,1
TR00873,JU00590,3
TR00873,JU00592,3
TR00874,JU00107,2
TR00874,JU00849,5
TR00875,JU00061,4
TR00875,JU00330,1
TR00875,JU00419,1
TR00875,JU00541,5
TR00876,JU00022,3
TR00876,JU00183,5
TR00876,JU00281,4
TR00876,JU00792,2
TR00877,JU00202,5
TR00877,JU00750,4
TR00878,JU00060,3
TR00878,JU00107,4
TR00878,JU00761,1
TR00879,JU00055,5
TR00879,JU00455,3
TR00879,JU00513,2
TR00880,JU00698,3
TR00881,JU00122,3
TR00881,JU00207,4
TR00882,JU00197,5
TR00882,JU00752,2
TR00883,JU00082,4
TR00883,JU00536,4
TR00884,JU00162,5
TR00884,JU00972,3
TR00885,JU00055,2
TR00885,JU00826,2
TR00886,JU00425,1
TR00886,JU00437,1
TR00887,JU00078,4
TR00887,JU00233,3
TR00887,JU00800,3
TR00887,JU00982,5
TR00888,JU00907,3
TR00889,JU00059,3
TR00889,JU00234,1
TR00889,JU00485,1
TR00889,JU00607,5
TR00890,JU00058,1
TR00890,JU00266,4
TR00890,JU00636,4
TR00891,JU00701,2
TR00892,JU00165,3
TR00892,JU00867,4
TR00893,JU00937,5
TR00894,JU00346,3
TR00894,JU00856,3
TR00894,JU00935,3
TR00894,JU00977,3
TR00895,JU00079,5
TR00895,JU00232,1
TR00895,JU00562,4
TR00896,JU00043,4
TR00896,JU00486,3
TR00896,JU00545,1
TR00897,JU00113,1
TR00897,JU00354,3
TR00898,JU00095,3
TR00898,JU00259,2
TR00898,JU00425,1
TR00898,JU00776,5
TR00898,JU00875,5
TR00899,JU00062,2
TR00899,JU00146,4
TR00899,JU00329,1
TR00899,JU00650,4
TR00899,JU00774,4
TR00899,JU00964,1
TR00900,JU00094,1
TR00900,JU00106,1
TR00900,JU00267,1
TR00900,JU00504,3
TR00901,JU00702,4
TR00902,JU00564,3
TR00903,JU00938,3
TR00904,JU00213,1
TR00904,JU00779,1
TR00905,JU00106,2
TR00905,JU00741,5
TR00906,JU00467,2
TR00907,JU00513,2
TR00907,JU00614,4
TR00907,JU00922,5
TR00908,JU00880,5
TR00909,JU00331,1
TR00909,JU00724,5
TR00909,JU00845,4
TR00910,JU00620,5
TR00910,JU00765,4
TR00911,JU00108,1
TR00912,JU00904,1
TR00912,JU00928,1
TR00913,JU00016,3
TR00913,JU00182,4
TR00913,JU00552,2
TR00914,JU00048,5
TR00914,JU00082,5
TR00914,JU00229,3
TR00914,JU00725,1
TR00914,JU00973,1
TR00915,JU00594,1
TR00915,JU00824,2
TR00916,JU00380,1
TR00916,JU00952,3
TR00917,JU00072,4
TR00917,JU00225,1
TR00917,JU00497,5
TR00918,JU00015,5
TR00918,JU00736,2
TR00919,JU00005,4
TR00920,JU00258,2
TR00920,JU00629,5
TR00920,JU00757,3
TR00920,JU00994,4
TR00921,JU00953,4
TR00922,JU00117,4
TR00922,JU00223,4
TR00922,JU00594,2
TR00922,JU00798,1
TR00922,JU00825,5
TR00922,JU00930,5
TR00922,JU00934,1
TR00923,JU00121,3
TR00923,JU00142,5
TR00924,JU00434,3
TR00925,JU00119,3
TR00926,JU00024,5
TR00926,JU00819,3
TR00926,JU00935,2
TR00927,JU00513,3
TR00927,JU00718,2
TR00928,JU00124,2
TR00929,JU00041,2
TR00929,JU00111,2
TR00929,JU00114,4
TR00929,JU00581,4
TR00930,JU00004,4
TR00930,JU00497,1
TR00930,JU00582,5
TR00930,JU00890,2
TR00931,JU00108,5
TR00931,JU00213,5
TR00931,JU00215,2
TR00932,JU00539,4
TR00932,JU00651,4
TR00933,JU00545,5
TR00933,JU00902,2
TR00934,JU00015,2
TR00935,JU00098,2
TR00936,JU00661,2
TR00936,JU00899,4
TR00937,JU00361,2
